dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
es-ES_DT2,1l_es-ES_female-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,whisper_v3,es-ES,5.89,Activa el desbloqueo automático de las puertas cuando está estacionado,Aplica el desbloqueo automático de las puertas cuando está estacionado.,0.1,1,0,0,1,10,6223.9,723.9,1274.0,1104.0,realtime,1.19,4.95,none,,,5.45,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,realtime,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,Cambia la preferencia de ruta a recomendación inteligente.,0.0,0,0,0,0,8,1310.1,94.1,854.3,854.3,realtime,1.18,4.54,none,1.18,4.54,,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,realtime_refine,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,Cambia la preferencia de ruta a recomendación inteligente.,0.0,0,0,0,0,8,1223.4,443.4,1053.9,1053.9,realtime,1.18,4.54,none,1.25,4.69,,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,fast_llm,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,Cambia la preferencia de ruta a recomendación inteligente.,0.0,0,0,0,0,8,5619.2,518.7,1079.3,1029.3,realtime,1.18,4.54,none,,,5.04,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,fast_mai_1,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,"Cambia la preferencia de ruta a ""Recomendación inteligente"".",0.0,0,0,0,0,8,5637.3,536.9,1097.4,597.4,realtime,1.18,4.54,none,,,5.04,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,whisper_v3,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,Cambia la preferencia de ruta a recomendación inteligente.,0.0,0,0,0,0,8,5736.3,636.2,1196.4,1096.4,realtime,1.18,4.54,none,,,5.04,
es-ES_DT2,1r_es-ES_male-DT2/114.Cambia la preferencia de ruta a recomendación inteligente.wav,fast_default,es-ES,5.29,Cambia la preferencia de ruta a recomendación inteligente,Cambia la preferencia de ruta a recomendación inteligente.,0.0,0,0,0,0,8,5735.0,636.4,1196.6,1096.6,realtime,1.18,4.54,none,,,5.04,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,realtime,es-ES,3.8,Sincroniza las temperaturas,Sincroniza las temperaturas.,0.0,0,0,0,0,3,1300.7,49.4,690.1,690.1,realtime,1.28,3.16,none,1.28,3.16,,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,realtime_refine,es-ES,3.8,Sincroniza las temperaturas,Sincroniza las temperaturas.,0.0,0,0,0,0,3,1248.1,387.1,857.2,857.2,realtime,1.28,3.16,none,1.33,3.33,,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,fast_llm,es-ES,3.8,Sincroniza las temperaturas,Simproniza las temperaturas.,0.3333,1,0,0,1,3,4158.2,457.7,998.3,1008.3,realtime,1.28,3.16,none,,,3.66,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,fast_mai_1,es-ES,3.8,Sincroniza las temperaturas,Sincroniza las temperaturas.,0.0,0,0,0,0,3,4158.0,457.8,998.1,498.1,realtime,1.28,3.16,none,,,3.66,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,fast_default,es-ES,3.8,Sincroniza las temperaturas,Sincroniza las temperaturas.,0.0,0,0,0,0,3,4283.5,583.1,1123.6,963.6,realtime,1.28,3.16,none,,,3.66,
es-ES_DT2,1r_es-ES_male-DT2/008.Sincroniza las temperaturas.wav,whisper_v3,es-ES,3.8,Sincroniza las temperaturas,Sincroniza las temperaturas.,0.0,0,0,0,0,3,4271.2,574.0,1114.4,954.4,realtime,1.28,3.16,none,,,3.66,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,realtime,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,1626.5,-54.3,835.9,835.9,realtime,1.13,4.81,none,1.13,4.81,,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,realtime_refine,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,1536.9,140.9,841.2,841.2,realtime,1.13,4.81,none,1.24,5.0,,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,fast_mai_1,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,5912.9,512.6,1103.0,604.0,realtime,1.13,4.81,none,,,5.31,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,fast_llm,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,5950.6,550.1,1140.5,1040.5,realtime,1.13,4.81,none,,,5.31,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,fast_default,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,6040.9,640.9,1231.2,1041.2,realtime,1.13,4.81,none,,,5.31,
es-ES_DT2,1r_es-ES_male-DT2/052.Activa el desbloqueo automático de las puertas cuando está estacionado.wav,whisper_v3,es-ES,5.67,Activa el desbloqueo automático de las puertas cuando está estacionado,Activa el desbloqueo automático de las puertas cuando está estacionado.,0.0,0,0,0,0,10,6068.9,668.7,1259.0,1069.0,realtime,1.13,4.81,none,,,5.31,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,realtime,es-ES,4.04,Pon 100.7 FM,Con 107 FM.,0.75,1,0,1,2,4,1555.4,-148.3,722.4,722.4,realtime,1.35,3.23,trim_first,1.11,3.23,,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,realtime_refine,es-ES,4.04,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,1553.6,227.7,1117.9,1117.9,realtime,1.35,3.23,trim_first,1.13,3.21,,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,fast_mai_1,es-ES,4.04,Pon 100.7 FM,Con 107 FM.,0.75,1,0,1,2,4,4246.2,446.1,1016.3,516.3,realtime,1.35,3.23,trim_first,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,fast_llm,es-ES,4.04,Pon 100.7 FM,107 fm.,0.75,1,0,2,1,4,4260.6,460.3,1030.7,950.7,realtime,1.35,3.23,trim_first,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,whisper_v3,es-ES,4.04,Pon 100.7 FM,Pon 107 FM.,0.5,1,0,1,1,4,4391.8,591.7,1161.8,1191.8,realtime,1.35,3.23,trim_first,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/136.Pon 100.7 FM.wav,fast_default,es-ES,4.04,Pon 100.7 FM,Pon 107 FM.,0.5,1,0,1,1,4,4397.6,597.1,1167.5,1197.5,realtime,1.35,3.23,trim_first,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,realtime,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,1265.5,-178.3,642.2,642.2,realtime,1.12,3.28,none,1.12,3.28,,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,realtime_refine,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,1283.6,230.0,930.1,930.1,realtime,1.12,3.28,none,1.12,3.4,,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,fast_mai_1,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,4248.1,447.9,968.4,468.4,realtime,1.12,3.28,none,,,3.78,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,fast_llm,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,4274.4,474.4,994.6,964.6,realtime,1.12,3.28,none,,,3.78,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,whisper_v3,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,4400.4,600.1,1120.6,1000.6,realtime,1.12,3.28,none,,,3.78,
es-ES_DT2,1l_es-ES_male-DT2/060.Enciende el aparcamiento automático.wav,fast_default,es-ES,4.03,Enciende el aparcamiento automático,Enciende el aparcamiento automático.,0.0,0,0,0,0,4,4414.6,612.2,1134.8,1014.8,realtime,1.12,3.28,none,,,3.78,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,realtime,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,1313.6,-100.5,699.7,699.7,realtime,1.16,3.2,none,1.16,3.2,,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,realtime_refine,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,1257.8,358.4,1079.0,1079.0,realtime,1.16,3.2,none,1.2,3.28,,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,fast_mai_1,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,4130.1,429.9,930.1,430.1,realtime,1.16,3.2,none,,,3.7,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,fast_llm,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,4185.5,485.2,985.5,1035.5,realtime,1.16,3.2,none,,,3.7,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,whisper_v3,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,4291.8,591.3,1091.9,1011.9,realtime,1.16,3.2,none,,,3.7,
es-ES_DT2,2r_es-ES_male-DT2/068.Cierra la página de ajustes de voz.wav,fast_default,es-ES,3.98,Cierra la página de ajustes de voz,Cierra la página de ajustes de voz.,0.0,0,0,0,0,7,4426.7,726.6,1226.7,1146.7,realtime,1.16,3.2,none,,,3.7,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,realtime,es-ES,4.09,Abre la página de ajustes del asiento,Abre la página de ajustes del asiento.,0.0,0,0,0,0,7,1670.8,-91.9,688.5,688.5,realtime,1.2,3.32,none,1.2,3.32,,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,realtime_refine,es-ES,4.09,Abre la página de ajustes del asiento,Abre la página de ajustes del asiento.,0.0,0,0,0,0,7,1708.1,456.5,1197.0,1197.0,realtime,1.2,3.32,none,1.16,3.36,,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,fast_mai_1,es-ES,4.09,Abre la página de ajustes del asiento,Abre la página de ajustes del asiento.,0.0,0,0,0,0,7,4306.1,405.5,986.1,486.1,realtime,1.2,3.32,none,,,3.82,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,fast_llm,es-ES,4.09,Abre la página de ajustes del asiento,La página de ajustes del asiento.,0.1429,1,0,1,0,7,4380.8,480.6,1061.0,1071.0,realtime,1.2,3.32,none,,,3.82,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,whisper_v3,es-ES,4.09,Abre la página de ajustes del asiento,Abre la página de ajustes del asiento.,0.0,0,0,0,0,7,4504.3,604.0,1184.3,1144.3,realtime,1.2,3.32,none,,,3.82,
es-ES_DT2,1l_es-ES_male-DT2/029.Abre la página de ajustes del asiento.wav,fast_default,es-ES,4.09,Abre la página de ajustes del asiento,Abre la página de ajustes del asiento.,0.0,0,0,0,0,7,4589.2,690.9,1271.0,1231.0,realtime,1.2,3.32,none,,,3.82,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,realtime,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,1328.0,-215.7,674.8,674.8,realtime,1.17,3.01,none,1.17,3.01,,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,realtime_refine,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,1324.1,89.0,909.4,909.4,realtime,1.17,3.01,none,1.16,3.08,,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,fast_llm,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,4075.4,475.3,1065.6,1085.6,realtime,1.17,3.01,none,,,3.51,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,fast_mai_1,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,4160.3,559.9,1150.4,650.4,realtime,1.17,3.01,none,,,3.51,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,fast_default,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,4215.8,616.9,1207.4,1137.4,realtime,1.17,3.01,none,,,3.51,
es-ES_DT2,2l_es-ES_male-DT2/116.Cambia a la ruta más rápida.wav,whisper_v3,es-ES,3.84,Cambia a la ruta más rápida,Cambia a la ruta más rápida.,0.0,0,0,0,0,6,4377.8,777.0,1367.9,1297.9,realtime,1.17,3.01,none,,,3.51,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,realtime,es-ES,4.58,Abre la pantalla de curva de consumo de energía,Abre la pantalla de curva de consumo de energía.,0.0,0,0,0,0,9,1159.9,-15.0,755.2,755.2,realtime,1.23,3.83,none,1.23,3.83,,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,realtime_refine,es-ES,4.58,Abre la pantalla de curva de consumo de energía,No.Abre la pantalla de curva de consumo de energía.,0.1111,1,1,0,0,9,2102.4,520.0,1240.2,1240.2,realtime,1.23,3.83,none,0.16,3.88,,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,fast_mai_1,es-ES,4.58,Abre la pantalla de curva de consumo de energía,Abre la pantalla de curva de consumo de energía.,0.0,0,0,0,0,9,4846.9,446.4,1017.0,517.0,realtime,1.23,3.83,none,,,4.33,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,fast_llm,es-ES,4.58,Abre la pantalla de curva de consumo de energía,Abre la pantalla de curva de consumo de energía.,0.0,0,0,0,0,9,4892.7,492.3,1062.9,942.9,realtime,1.23,3.83,none,,,4.33,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,whisper_v3,es-ES,4.58,Abre la pantalla de curva de consumo de energía,Abre la pantalla de curva de consumo de energía.,0.0,0,0,0,0,9,5050.4,649.9,1220.4,1210.4,realtime,1.23,3.83,none,,,4.33,
es-ES_DT2,1l_es-ES_female-DT2/066.Abre la pantalla de curva de consumo de energía.wav,fast_default,es-ES,4.58,Abre la pantalla de curva de consumo de energía,Abre la pantalla de curva de consumo de energía.,0.0,0,0,0,0,9,5091.4,691.4,1261.7,1251.7,realtime,1.23,3.83,none,,,4.33,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,realtime,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,1248.1,-320.7,619.9,619.9,realtime,1.12,2.16,none,1.12,2.16,,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,realtime_refine,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,1223.7,198.6,1078.9,1078.9,realtime,1.12,2.16,none,1.14,2.22,,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,fast_llm,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3132.6,431.9,972.8,942.8,realtime,1.12,2.16,none,,,2.66,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,fast_mai_1,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3259.4,558.8,1099.6,599.6,realtime,1.12,2.16,none,,,2.66,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,fast_default,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3319.6,619.4,1159.8,1039.8,realtime,1.12,2.16,none,,,2.66,
es-ES_DT2,1r_es-ES_female-DT2/148.Ignora la llamada.wav,whisper_v3,es-ES,3.02,Ignora la llamada,Ignora la llamada.,0.0,0,0,0,0,3,3305.3,605.0,1145.4,1025.4,realtime,1.12,2.16,none,,,2.66,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,realtime,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,1259.3,-123.5,597.0,597.0,realtime,1.22,3.78,none,1.22,3.78,,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,realtime_refine,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,1244.9,262.3,852.9,852.9,realtime,1.22,3.78,none,1.23,3.91,,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,fast_llm,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4800.7,500.2,1020.8,1010.8,realtime,1.22,3.78,none,,,4.28,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,whisper_v3,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4896.6,596.3,1116.7,1016.7,realtime,1.22,3.78,none,,,4.28,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,fast_mai_1,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4867.1,566.5,1087.1,588.1,realtime,1.22,3.78,none,,,4.28,
es-ES_DT2,1l_es-ES_female-DT2/062.Enciende la advertencia de colisión trasera.wav,fast_default,es-ES,4.43,Enciende la advertencia de colisión trasera,Enciende la advertencia de colisión trasera.,0.0,0,0,0,0,6,4930.6,630.4,1150.8,1050.8,realtime,1.22,3.78,none,,,4.28,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,realtime,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,1547.3,-134.2,736.2,736.2,realtime,1.11,3.23,none,1.11,3.23,,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,realtime_refine,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,1542.2,241.1,931.6,931.6,realtime,1.11,3.23,none,1.13,3.41,,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,fast_mai_1,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4204.4,404.3,974.5,474.5,realtime,1.11,3.23,none,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,fast_llm,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4269.0,468.8,1039.3,1039.3,realtime,1.11,3.23,none,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,fast_default,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4389.4,589.5,1159.6,1109.6,realtime,1.11,3.23,none,,,3.73,
es-ES_DT2,1l_es-ES_male-DT2/042.Enciende los faros inteligentes.wav,whisper_v3,es-ES,4.02,Enciende los faros inteligentes,Enciende los faros inteligentes.,0.0,0,0,0,0,4,4421.8,621.7,1192.0,1142.0,realtime,1.11,3.23,none,,,3.73,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,realtime,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1377.5,16.4,696.9,696.9,realtime,1.22,3.82,none,1.22,3.82,,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,realtime_refine,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,1343.1,441.3,981.5,981.5,realtime,1.22,3.82,none,1.24,3.96,,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,fast_mai_1,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4864.6,464.2,1044.8,544.8,realtime,1.22,3.82,none,,,4.32,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,fast_llm,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,4874.0,473.7,1054.1,1084.1,realtime,1.22,3.82,none,,,4.32,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,fast_default,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5035.0,635.0,1215.2,1075.2,realtime,1.22,3.82,none,,,4.32,
es-ES_DT2,1r_es-ES_male-DT2/027.Inclina el respaldo hacia adelante un poco.wav,whisper_v3,es-ES,4.5,Inclina el respaldo hacia adelante un poco,Inclina el respaldo hacia adelante un poco.,0.0,0,0,0,0,7,5013.0,612.9,1193.1,1053.1,realtime,1.22,3.82,none,,,4.32,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,realtime,es-ES,2.68,A casa,,1.0,1,0,2,0,2,,,,,realtime,,,skip,,,,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,realtime_refine,es-ES,2.68,A casa,I cancel.,1.0,1,0,0,2,2,1576.3,313.7,1194.7,1194.7,realtime,,,skip,1.1,1.82,,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,fast_llm,es-ES,2.68,A casa,拜拜！,1.0,1,0,1,1,2,3135.1,435.0,1385.1,1385.1,self,,,skip,,,,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,fast_mai_1,es-ES,2.68,A casa,¡Atención!,1.0,1,0,1,1,2,3144.5,444.2,464.7,464.7,self,,,skip,,,,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,whisper_v3,es-ES,2.68,A casa,I cancel.,1.0,1,0,0,2,2,3265.6,565.4,1425.8,1425.8,self,,,skip,,,,
es-ES_DT2,2r_es-ES_male-DT2/101.A casa.wav,fast_default,es-ES,2.68,A casa,I cancel.,1.0,1,0,0,2,2,3300.2,599.9,1460.3,1460.3,self,,,skip,,,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,realtime,es-ES,2.95,Toma una foto,,1.0,1,0,3,0,3,,,,,realtime,,,skip,,,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,realtime_refine,es-ES,2.95,Toma una foto,A una foto.,0.3333,1,0,0,1,3,1168.0,274.0,994.2,994.2,realtime,,,skip,1.4,2.28,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,fast_mai_1,es-ES,2.95,Toma una foto,,1.0,1,0,3,0,3,3372.1,374.7,424.9,424.9,self,,,skip,,,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,fast_llm,es-ES,2.95,Toma una foto,Toma una foto.,0.0,0,0,0,0,3,3442.1,442.2,1332.3,1332.3,self,,,skip,,,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,whisper_v3,es-ES,2.95,Toma una foto,Toma una foto aquí.,0.3333,1,1,0,0,3,3615.7,615.2,1455.9,1455.9,self,,,skip,,,,
es-ES_DT2,1l_es-ES_female-DT2/055.Toma una foto.wav,fast_default,es-ES,2.95,Toma una foto,Toma una foto aquí.,0.3333,1,1,0,0,3,3683.5,683.4,1523.6,1523.6,self,,,skip,,,,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,realtime,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,1353.5,-32.7,777.6,777.6,realtime,1.15,2.99,none,1.15,2.99,,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,realtime_refine,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,1355.5,271.5,1101.8,1101.8,realtime,1.15,2.99,none,1.13,2.97,,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,fast_mai_1,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,3967.9,467.7,978.0,478.0,realtime,1.15,2.99,none,,,3.49,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,fast_llm,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,3983.5,483.4,993.7,993.7,realtime,1.15,2.99,none,,,3.49,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,whisper_v3,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,4089.1,589.0,1099.1,1129.1,realtime,1.15,2.99,none,,,3.49,
es-ES_DT2,2r_es-ES_female-DT2/136.Pon 100.7 FM.wav,fast_default,es-ES,3.77,Pon 100.7 FM,Con 100.7 FM.,0.25,1,0,0,1,4,4244.7,744.4,1254.7,1284.7,realtime,1.15,2.99,none,,,3.49,
es-ES_DT2,1r_es-ES_female-DT2/108.Ve a la página anterior.wav,realtime,es-ES,3.27,Ve a la página anterior,¿Ve a la página anterior?,0.0,0,0,0,0,5,1340.3,-214.2,635.9,635.9,realtime,1.13,2.45,none,1.13,2.45,,
